Wk,Date,Rk,School,Prev,Chng,1st,Conf
7,2011-10-09,12,Georgia Tech (6-0),13,1,,ACC (Coastal)
7,2011-10-09,13,West Virginia (5-1),16,3,,Big East
7,2011-10-09,14,Nebraska (5-1),14,,,Big Ten (Legends)
7,2011-10-09,15,South Carolina (5-1),18,3,,SEC (East)
7,2011-10-09,16,Illinois (6-0),19,3,,Big Ten (Leaders)
7,2011-10-09,17,Kansas State (5-0),20,3,,Big 12
7,2011-10-09,18,Arizona State (5-1),22,4,,Pac-12 (South)
7,2011-10-09,19,Virginia Tech (5-1),21,2,,ACC (Coastal)
7,2011-10-09,20,Baylor (4-1),25,5,,Big 12
7,2011-10-09,21,Texas A&M (3-2),24,3,,Big 12
7,2011-10-09,22,Texas (4-1),11,11,,Big 12
7,2011-10-09,23,Michigan State (4-1),,,,Big Ten (Legends)
7,2011-10-09,24,Auburn (4-2),15,9,,SEC (West)
7,2011-10-09,25,Houston (6-0),,,,CUSA (West)
6,2011-10-02,1,LSU (5-0),1,,40,SEC (West)
6,2011-10-02,2,Alabama (5-0),3,1,12,SEC (West)
6,2011-10-02,3,Oklahoma (4-0),2,1,7,Big 12
6,2011-10-02,4,Wisconsin (5-0),7,3,,Big Ten (Leaders)
6,2011-10-02,5,Boise State (4-0),4,1,1,MWC
6,2011-10-02,6,Oklahoma State (4-0),5,1,,Big 12
6,2011-10-02,7,Stanford (4-0),6,1,,Pac-12 (North)
6,2011-10-02,8,Clemson (5-0),13,5,,ACC (Atlantic)
6,2011-10-02,9,Oregon (3-1),9,,,Pac-12 (North)
6,2011-10-02,10,Arkansas (4-1),18,8,,SEC (West)
6,2011-10-02,11,Texas (4-0),17,6,,Big 12
6,2011-10-02,12,Michigan (5-0),19,7,,Big Ten (Legends)
6,2011-10-02,13,Georgia Tech (5-0),21,8,,ACC (Coastal)
6,2011-10-02,14,Nebraska (4-1),8,6,,Big Ten (Legends)
6,2011-10-02,15,Auburn (4-1),,,,SEC (West)
6,2011-10-02,16,West Virginia (4-1),22,6,,Big East
6,2011-10-02,17,Florida (4-1),12,5,,SEC (East)
6,2011-10-02,18,South Carolina (4-1),10,8,,SEC (East)
6,2011-10-02,19,Illinois (5-0),24,5,,Big Ten (Leaders)
6,2011-10-02,20,Kansas State (4-0),,,,Big 12
6,2011-10-02,21,Virginia Tech (4-1),11,10,,ACC (Coastal)
6,2011-10-02,22,Arizona State (4-1),25,3,,Pac-12 (South)
6,2011-10-02,23,Florida State (2-2),23,,,ACC (Atlantic)
6,2011-10-02,24,Texas A&M (2-2),14,10,,Big 12
6,2011-10-02,25,Baylor (3-1),15,10,,Big 12
5,2011-09-25,1,LSU (4-0),2,1,42,SEC (West)
5,2011-09-25,2,Oklahoma (3-0),1,1,12,Big 12
5,2011-09-25,3,Alabama (4-0),3,,5,SEC (West)
5,2011-09-25,4,Boise State (3-0),4,,1,MWC
5,2011-09-25,5,Oklahoma State (4-0),7,2,,Big 12
5,2011-09-25,6,Stanford (3-0),5,1,,Pac-12 (North)
5,2011-09-25,7,Wisconsin (4-0),6,1,,Big Ten (Leaders)
5,2011-09-25,8,Nebraska (4-0),9,1,,Big Ten (Legends)
5,2011-09-25,9,Oregon (3-1),10,1,,Pac-12 (North)
5,2011-09-25,10,South Carolina (4-0),12,2,,SEC (East)
5,2011-09-25,11,Virginia Tech (4-0),13,2,,ACC (Coastal)
5,2011-09-25,12,Florida (4-0),15,3,,SEC (East)
5,2011-09-25,13,Clemson (4-0),21,8,,ACC (Atlantic)
5,2011-09-25,14,Texas A&M (2-1),8,6,,Big 12
5,2011-09-25,15,Baylor (3-0),17,2,,Big 12
5,2011-09-25,16,South Florida (4-0),18,2,,Big East
5,2011-09-25,17,Texas (3-0),19,2,,Big 12
5,2011-09-25,18,Arkansas (3-1),14,4,,SEC (West)
5,2011-09-25,19,Michigan (4-0),22,3,,Big Ten (Legends)
5,2011-09-25,20,Texas Christian (3-1),20,,,MWC
5,2011-09-25,21,Georgia Tech (4-0),25,4,,ACC (Coastal)
5,2011-09-25,22,West Virginia (3-1),16,6,,Big East
5,2011-09-25,23,Florida State (2-2),11,12,,ACC (Atlantic)
5,2011-09-25,24,Illinois (4-0),24,,,Big Ten (Leaders)
5,2011-09-25,25,Arizona State (3-1),,,,Pac-12 (South)
4,2011-09-18,1,Oklahoma (2-0),1,,37,Big 12
4,2011-09-18,2,LSU (3-0),3,1,14,SEC (West)
4,2011-09-18,3,Alabama (3-0),2,1,7,SEC (West)
4,2011-09-18,4,Boise State (2-0),4,,2,MWC
4,2011-09-18,5,Stanford (3-0),6,1,,Pac-12 (North)
4,2011-09-18,6,Wisconsin (3-0),7,1,,Big Ten (Leaders)
4,2011-09-18,7,Oklahoma State (3-0),8,1,,Big 12
4,2011-09-18,8,Texas A&M (2-0),9,1,,Big 12
4,2011-09-18,9,Nebraska (3-0),11,2,,Big Ten (Legends)
4,2011-09-18,10,Oregon (2-1),12,2,,Pac-12 (North)
4,2011-09-18,11,Florida State (2-1),5,6,,ACC (Atlantic)
4,2011-09-18,12,South Carolina (3-0),10,2,,SEC (East)
4,2011-09-18,13,Virginia Tech (3-0),13,,,ACC (Coastal)
4,2011-09-18,14,Arkansas (3-0),14,,,SEC (West)
4,2011-09-18,15,Florida (3-0),16,1,,SEC (East)
4,2011-09-18,16,West Virginia (3-0),18,2,,Big East
4,2011-09-18,17,Baylor (2-0),19,2,,Big 12
4,2011-09-18,18,South Florida (3-0),20,2,,Big East
4,2011-09-18,19,Texas (3-0),23,4,,Big 12
4,2011-09-18,20,Texas Christian (2-1),23,3,,MWC
4,2011-09-18,21,Clemson (3-0),,,,ACC (Atlantic)
4,2011-09-18,22,Michigan (3-0),,,,Big Ten (Legends)
4,2011-09-18,23,USC (3-0),,,,Pac-12 (South)
4,2011-09-18,24,Illinois (3-0),,,,Big Ten (Leaders)
4,2011-09-18,25,Georgia Tech (3-0),,,,ACC (Coastal)
3,2011-09-11,1,Oklahoma (1-0),1,,31,Big 12
3,2011-09-11,2,Alabama (2-0),3,1,10,SEC (West)
3,2011-09-11,3,LSU (2-0),2,1,17,SEC (West)
3,2011-09-11,4,Boise State (1-0),4,,2,MWC
3,2011-09-11,5,Florida State (2-0),5,,,ACC (Atlantic)
3,2011-09-11,6,Stanford (2-0),6,,,Pac-12 (North)
3,2011-09-11,7,Wisconsin (2-0),8,1,,Big Ten (Leaders)
3,2011-09-11,8,Oklahoma State (2-0),9,1,,Big 12
3,2011-09-11,9,Texas A&M (1-0),7,2,,Big 12
3,2011-09-11,10,South Carolina (2-0),12,2,,SEC (East)
3,2011-09-11,11,Nebraska (2-0),10,1,,Big Ten (Legends)
3,2011-09-11,12,Oregon (1-1),13,1,,Pac-12 (North)
3,2011-09-11,13,Virginia Tech (2-0),11,2,,ACC (Coastal)
3,2011-09-11,14,Arkansas (2-0),14,,,SEC (West)
3,2011-09-11,15,Michigan State (2-0),17,2,,Big Ten (Legends)
3,2011-09-11,16,Florida (2-0),18,2,,SEC (East)
3,2011-09-11,17,Ohio State (2-0),15,2,,Big Ten (Leaders)
3,2011-09-11,18,West Virginia (2-0),19,1,,Big East
3,2011-09-11,19,Baylor (1-0),20,1,,Big 12
3,2011-09-11,20,South Florida (2-0),22,2,,Big East
3,2011-09-11,21,Auburn (2-0),,,,SEC (West)
3,2011-09-11,22,Arizona State (2-0),,,,Pac-12 (South)
3,2011-09-11,23,Texas (2-0),24,1,,Big 12
3,2011-09-11,23,Texas Christian (1-1),25,2,,MWC
3,2011-09-11,25,Mississippi State (1-1),16,9,,SEC (West)
2,2011-09-04,1,Oklahoma (1-0),1,,32,Big 12
2,2011-09-04,2,LSU (1-0),4,2,17,SEC (West)
2,2011-09-04,3,Alabama (1-0),2,1,9,SEC (West)
2,2011-09-04,4,Boise State (1-0),5,1,2,MWC
2,2011-09-04,5,Florida State (1-0),6,1,,ACC (Atlantic)
2,2011-09-04,6,Stanford (1-0),7,1,,Pac-12 (North)
2,2011-09-04,7,Texas A&M,8,1,,Big 12
2,2011-09-04,8,Wisconsin (1-0),11,3,,Big Ten (Leaders)
2,2011-09-04,9,Oklahoma State (1-0),9,,,Big 12
2,2011-09-04,10,Nebraska (1-0),10,,,Big Ten (Legends)
2,2011-09-04,11,Virginia Tech (1-0),13,2,,ACC (Coastal)
2,2011-09-04,12,South Carolina (1-0),12,,,SEC (East)
2,2011-09-04,13,Oregon (0-1),3,10,,Pac-12 (North)
2,2011-09-04,14,Arkansas (1-0),15,1,,SEC (West)
2,2011-09-04,15,Ohio State (1-0),18,3,,Big Ten (Leaders)
2,2011-09-04,16,Mississippi State (1-0),20,4,,SEC (West)
2,2011-09-04,17,Michigan State (1-0),17,,,Big Ten (Legends)
2,2011-09-04,18,Florida (1-0),22,4,,SEC (East)
2,2011-09-04,19,West Virginia,24,5,,Big East
2,2011-09-04,20,Baylor (1-0),,,,Big 12
2,2011-09-04,21,Missouri (1-0),21,,,Big 12
2,2011-09-04,22,South Florida (1-0),,,,Big East
2,2011-09-04,23,Penn State (1-0),,,,Big Ten (Leaders)
2,2011-09-04,24,Texas (1-0),,,,Big 12
2,2011-09-04,25,Texas Christian (0-1),14,11,,MWC
1,Preseason,1,Oklahoma,NA,—,36,Big 12
1,Preseason,2,Alabama,NA,—,17,SEC (West)
1,Preseason,3,Oregon,NA,—,4,Pac-12 (North)
1,Preseason,4,LSU,NA,—,1,SEC (West)
1,Preseason,5,Boise State,NA,—,2,MWC
1,Preseason,6,Florida State,NA,—,,ACC (Atlantic)
1,Preseason,7,Stanford,NA,—,,Pac-12 (North)
1,Preseason,8,Texas A&M,NA,—,,Big 12
1,Preseason,9,Oklahoma State,NA,—,,Big 12
1,Preseason,10,Nebraska,NA,—,,Big Ten (Legends)
1,Preseason,11,Wisconsin,NA,—,,Big Ten (Leaders)
1,Preseason,12,South Carolina,NA,—,,SEC (East)
1,Preseason,13,Virginia Tech,NA,—,,ACC (Coastal)
1,Preseason,14,Texas Christian,NA,—,,MWC
1,Preseason,15,Arkansas,NA,—,,SEC (West)
1,Preseason,16,Notre Dame,NA,—,,Ind
1,Preseason,17,Michigan State,NA,—,,Big Ten (Legends)
1,Preseason,18,Ohio State,NA,—,,Big Ten (Leaders)
1,Preseason,19,Georgia,NA,—,,SEC (East)
1,Preseason,20,Mississippi State,NA,—,,SEC (West)
1,Preseason,21,Missouri,NA,—,,Big 12
1,Preseason,22,Florida,NA,—,,SEC (East)
1,Preseason,23,Auburn,NA,—,,SEC (West)
1,Preseason,24,West Virginia,NA,—,,Big East
1,Preseason,25,USC,NA,—,,Pac-12 (South)
