Wk,Date,Rk,School,Prev,Chng,1st,Conf
13,1991-11-18,9,Iowa (9-1-0),9,,,Big Ten
13,1991-11-18,10,Tennessee (7-2-0),10,,,SEC
13,1991-11-18,11,Nebraska (8-1-1),11,,,Big 8
13,1991-11-18,12,Texas A&M (8-1-0),13,1,,SWC
13,1991-11-18,13,East Carolina (9-1-0),14,1,,Ind
13,1991-11-18,14,Clemson (7-1-1),15,1,,ACC
13,1991-11-18,15,Colorado (7-2-1),16,1,,Big 8
13,1991-11-18,16,Syracuse (8-2-0),17,1,,Big East
13,1991-11-18,17,Notre Dame (8-3-0),12,5,,Ind
13,1991-11-18,18,Ohio State (8-2-0),19,1,,Big Ten
13,1991-11-18,19,Oklahoma (8-2-0),18,1,,Big 8
13,1991-11-18,20,Virginia (7-2-1),21,1,,ACC
13,1991-11-18,21,Stanford (7-3-0),22,1,,Pac-10
13,1991-11-18,22,North Carolina State (8-2-0),24,2,,ACC
13,1991-11-18,23,Tulsa (7-2-0),,,,Ind
13,1991-11-18,24,Georgia (7-3-0),,,,SEC
13,1991-11-18,25,UCLA (7-3-0),,,,Pac-10
12,1991-11-11,1,Florida State (10-0-0),1,,53,Ind
12,1991-11-11,2,Miami (FL) (8-0-0),2,,3,Big East
12,1991-11-11,3,Washington (9-0-0),2,1,4,Pac-10
12,1991-11-11,4,Michigan (8-1-0),4,,,Big Ten
12,1991-11-11,5,Florida (8-1-0),6,1,,SEC
12,1991-11-11,6,California (8-1-0),7,1,,Pac-10
12,1991-11-11,7,Alabama (8-1-0),8,1,,SEC
12,1991-11-11,8,Penn State (8-2-0),9,1,,Ind
12,1991-11-11,9,Iowa (8-1-0),10,1,,Big Ten
12,1991-11-11,10,Tennessee (6-2-0),13,3,,SEC
12,1991-11-11,11,Nebraska (7-1-1),11,,,Big 8
12,1991-11-11,12,Notre Dame (8-2-0),5,7,,Ind
12,1991-11-11,13,Texas A&M (7-1-0),12,1,,SWC
12,1991-11-11,14,East Carolina (8-1-0),16,2,,Ind
12,1991-11-11,15,Clemson (6-1-1),15,,,ACC
12,1991-11-11,16,Colorado (6-2-1),14,2,,Big 8
12,1991-11-11,17,Syracuse (7-2-0),17,,,Big East
12,1991-11-11,18,Oklahoma (7-2-0),20,2,,Big 8
12,1991-11-11,19,Ohio State (7-2-0),19,,,Big Ten
12,1991-11-11,20,Baylor (7-2-0),21,1,,SWC
12,1991-11-11,21,Virginia (7-2-1),24,3,,ACC
12,1991-11-11,22,Stanford (6-3-0),,,,Pac-10
12,1991-11-11,23,BYU (7-3-0),,,,WAC
12,1991-11-11,24,North Carolina State (7-2-0),18,6,,ACC
12,1991-11-11,25,Illinois (6-3-0),,,,Big Ten
11,1991-11-04,1,Florida State (9-0-0),1,,53,Ind
11,1991-11-04,2,Miami (FL) (7-0-0),2,,3,Big East
11,1991-11-04,2,Washington (8-0-0),3,1,4,Pac-10
11,1991-11-04,4,Michigan (7-1-0),4,,,Big Ten
11,1991-11-04,5,Notre Dame (8-1-0),5,,,Ind
11,1991-11-04,6,Florida (7-1-0),6,,,SEC
11,1991-11-04,7,California (7-1-0),10,3,,Pac-10
11,1991-11-04,8,Alabama (7-1-0),7,1,,SEC
11,1991-11-04,9,Penn State (7-2-0),8,1,,Ind
11,1991-11-04,10,Iowa (7-1-0),11,1,,Big Ten
11,1991-11-04,11,Nebraska (6-1-1),9,2,,Big 8
11,1991-11-04,12,Texas A&M (6-1-0),12,,,SWC
11,1991-11-04,13,Tennessee (5-2-0),14,1,,SEC
11,1991-11-04,14,Colorado (5-2-1),15,1,,Big 8
11,1991-11-04,15,Clemson (5-1-1),16,1,,ACC
11,1991-11-04,16,East Carolina (7-1-0),17,1,,Ind
11,1991-11-04,17,Syracuse (7-2-0),18,1,,Big East
11,1991-11-04,18,North Carolina State (7-1-0),19,1,,ACC
11,1991-11-04,19,Ohio State (6-2-0),13,6,,Big Ten
11,1991-11-04,20,Oklahoma (6-2-0),20,,,Big 8
11,1991-11-04,21,Baylor (7-2-0),21,,,SWC
11,1991-11-04,22,UCLA (6-2-0),23,1,,Pac-10
11,1991-11-04,23,Georgia (6-2-0),22,1,,SEC
11,1991-11-04,24,Virginia (6-2-1),,,,ACC
11,1991-11-04,25,Indiana (5-2-1),,,,Big Ten
10,1991-10-28,1,Florida State (8-0-0),1,,53,Ind
10,1991-10-28,2,Miami (FL) (7-0-0),2,,3,Big East
10,1991-10-28,3,Washington (7-0-0),3,,4,Pac-10
10,1991-10-28,4,Michigan (6-1-0),4,,,Big Ten
10,1991-10-28,5,Notre Dame (7-1-0),5,,,Ind
10,1991-10-28,6,Florida (6-1-0),6,,,SEC
10,1991-10-28,7,Alabama (6-1-0),7,,,SEC
10,1991-10-28,8,Penn State (7-2-0),8,,,Ind
10,1991-10-28,9,Nebraska (6-1-0),9,,,Big 8
10,1991-10-28,10,California (6-1-0),10,,,Pac-10
10,1991-10-28,11,Iowa (6-1-0),11,,,Big Ten
10,1991-10-28,12,Texas A&M (5-1-0),13,1,,SWC
10,1991-10-28,13,Ohio State (6-1-0),14,1,,Big Ten
10,1991-10-28,14,Tennessee (4-2-0),15,1,,SEC
10,1991-10-28,15,Colorado (5-2-0),16,1,,Big 8
10,1991-10-28,16,Clemson (4-1-1),19,3,,ACC
10,1991-10-28,17,East Carolina (6-1-0),20,3,,Ind
10,1991-10-28,18,Syracuse (6-2-0),18,,,Big East
10,1991-10-28,19,North Carolina State (6-1-0),12,7,,ACC
10,1991-10-28,20,Oklahoma (5-2-0),21,1,,Big 8
10,1991-10-28,21,Baylor (6-2-0),22,1,,SWC
10,1991-10-28,22,Georgia (6-2-0),24,2,,SEC
10,1991-10-28,23,UCLA (5-2-0),,,,Pac-10
10,1991-10-28,24,Arkansas (5-2-0),25,1,,SWC
10,1991-10-28,25,Fresno State (7-0-0),,,,Big West
9,1991-10-21,1,Florida State (7-0-0),1,,56,Ind
9,1991-10-21,2,Miami (FL) (6-0-0),2,,2,Big East
9,1991-10-21,3,Washington (6-0-0),3,,2,Pac-10
9,1991-10-21,4,Michigan (5-1-0),4,,,Big Ten
9,1991-10-21,5,Notre Dame (6-1-0),5,,,Ind
9,1991-10-21,6,Florida (6-1-0),6,,,SEC
9,1991-10-21,7,Alabama (6-1-0),14,7,,SEC
9,1991-10-21,8,Penn State (6-2-0),10,2,,Ind
9,1991-10-21,9,Nebraska (5-1-0),9,,,Big 8
9,1991-10-21,10,California (5-1-0),7,3,,Pac-10
9,1991-10-21,11,Iowa (5-1-0),15,4,,Big Ten
9,1991-10-21,12,North Carolina State (6-0-0),11,1,,ACC
9,1991-10-21,13,Texas A&M (4-1-0),19,6,,SWC
9,1991-10-21,14,Ohio State (5-1-0),18,4,,Big Ten
9,1991-10-21,15,Tennessee (4-2-0),8,7,,SEC
9,1991-10-21,16,Colorado (4-2-0),22,6,,Big 8
9,1991-10-21,17,Illinois (4-2-0),13,4,,Big Ten
9,1991-10-21,18,Syracuse (5-2-0),24,6,,Big East
9,1991-10-21,19,Clemson (3-1-1),21,2,,ACC
9,1991-10-21,20,East Carolina (5-1-0),23,3,,Ind
9,1991-10-21,21,Oklahoma (4-2-0),12,9,,Big 8
9,1991-10-21,22,Baylor (5-2-0),16,6,,SWC
9,1991-10-21,23,Pitt (5-2-0),20,3,,Big East
9,1991-10-21,24,Georgia (5-2-0),17,7,,SEC
9,1991-10-21,25,Arkansas (5-2-0),,,,SWC
8,1991-10-14,1,Florida State (6-0-0),1,,56,Ind
8,1991-10-14,2,Miami (FL) (5-0-0),2,,1,Big East
8,1991-10-14,3,Washington (5-0-0),3,,2,Pac-10
8,1991-10-14,4,Michigan (4-1-0),5,1,,Big Ten
8,1991-10-14,5,Notre Dame (5-1-0),7,2,,Ind
8,1991-10-14,6,Florida (5-1-0),10,4,,SEC
8,1991-10-14,7,California (5-0-0),13,6,,Pac-10
8,1991-10-14,8,Tennessee (4-1-0),4,4,,SEC
8,1991-10-14,9,Nebraska (4-1-0),14,5,,Big 8
8,1991-10-14,10,Penn State (5-2-0),9,1,,Ind
8,1991-10-14,11,North Carolina State (5-0-0),16,5,,ACC
8,1991-10-14,12,Oklahoma (4-1-0),6,6,,Big 8
8,1991-10-14,13,Illinois (4-1-0),20,7,,Big Ten
8,1991-10-14,14,Alabama (5-1-0),19,5,,SEC
8,1991-10-14,15,Iowa (4-1-0),17,2,,Big Ten
8,1991-10-14,16,Baylor (5-1-0),8,8,,SWC
8,1991-10-14,17,Georgia (5-1-0),22,5,,SEC
8,1991-10-14,18,Ohio State (4-1-0),11,7,,Big Ten
8,1991-10-14,19,Texas A&M (3-1-0),21,2,,SWC
8,1991-10-14,20,Pitt (5-1-0),12,8,,Big East
8,1991-10-14,21,Clemson (3-1-1),18,3,,ACC
8,1991-10-14,22,Colorado (3-2-0),25,3,,Big 8
8,1991-10-14,23,East Carolina (5-1-0),,,,Ind
8,1991-10-14,24,Syracuse (4-2-0),15,9,,Big East
8,1991-10-14,25,Arizona State (4-1-0),,,,Pac-10
7,1991-10-07,1,Florida State (5-0-0),1,,58,Ind
7,1991-10-07,2,Miami (FL) (4-0-0),2,,1,Big East
7,1991-10-07,3,Washington (4-0-0),3,,1,Pac-10
7,1991-10-07,4,Tennessee (4-0-0),4,,,SEC
7,1991-10-07,5,Michigan (3-1-0),7,2,,Big Ten
7,1991-10-07,6,Oklahoma (4-0-0),5,1,,Big 8
7,1991-10-07,7,Notre Dame (4-1-0),8,1,,Ind
7,1991-10-07,8,Baylor (5-0-0),11,3,,SWC
7,1991-10-07,9,Penn State (5-1-0),12,3,,Ind
7,1991-10-07,10,Florida (4-1-0),13,3,,SEC
7,1991-10-07,11,Ohio State (4-0-0),14,3,,Big Ten
7,1991-10-07,12,Pitt (5-0-0),17,5,,Big East
7,1991-10-07,13,California (4-0-0),18,5,,Pac-10
7,1991-10-07,14,Nebraska (3-1-0),15,1,,Big 8
7,1991-10-07,15,Syracuse (4-1-0),10,5,,Big East
7,1991-10-07,16,North Carolina State (5-0-0),19,3,,ACC
7,1991-10-07,17,Iowa (3-1-0),9,8,,Big Ten
7,1991-10-07,18,Clemson (3-1-0),6,12,,ACC
7,1991-10-07,19,Alabama (4-1-0),20,1,,SEC
7,1991-10-07,20,Illinois (3-1-0),22,2,,Big Ten
7,1991-10-07,21,Texas A&M (3-1-0),23,2,,SWC
7,1991-10-07,22,Georgia (4-1-0),,,,SEC
7,1991-10-07,23,Ole Miss (5-1-0),,,,SEC
7,1991-10-07,24,Auburn (3-2-0),16,8,,SEC
7,1991-10-07,25,Colorado (2-2-0),25,,,Big 8
6,1991-09-30,1,Florida State (4-0-0),1,,56,Ind
6,1991-09-30,2,Miami (FL) (3-0-0),2,,2,Big East
6,1991-09-30,3,Washington (3-0-0),4,1,1,Pac-10
6,1991-09-30,4,Tennessee (4-0-0),5,1,,SEC
6,1991-09-30,5,Oklahoma (3-0-0),6,1,,Big 8
6,1991-09-30,6,Clemson (3-0-0),7,1,,ACC
6,1991-09-30,7,Michigan (2-1-0),3,4,,Big Ten
6,1991-09-30,8,Notre Dame (3-1-0),8,,,Ind
6,1991-09-30,9,Iowa (3-0-0),9,,,Big Ten
6,1991-09-30,10,Syracuse (4-0-0),10,,,Big East
6,1991-09-30,11,Baylor (4-0-0),12,1,,SWC
6,1991-09-30,12,Penn State (4-1-0),10,2,,Ind
6,1991-09-30,13,Florida (3-1-0),14,1,,SEC
6,1991-09-30,14,Ohio State (3-0-0),15,1,,Big Ten
6,1991-09-30,15,Nebraska (3-1-0),16,1,,Big 8
6,1991-09-30,16,Auburn (3-1-0),13,3,,SEC
6,1991-09-30,17,Pitt (4-0-0),18,1,,Big East
6,1991-09-30,18,California (3-0-0),20,2,,Pac-10
6,1991-09-30,19,North Carolina State (4-0-0),,,,ACC
6,1991-09-30,20,Alabama (3-1-0),22,2,,SEC
6,1991-09-30,21,Georgia Tech (2-2-0),19,2,,ACC
6,1991-09-30,22,Illinois (2-1-0),25,3,,Big Ten
6,1991-09-30,23,Texas A&M (2-1-0),,,,SWC
6,1991-09-30,24,UCLA (2-1-0),,,,Pac-10
6,1991-09-30,25,Colorado (2-2-0),17,8,,Big 8
5,1991-09-23,1,Florida State (3-0-0),1,,48,Ind
5,1991-09-23,2,Miami (FL) (2-0-0),2,,8,Big East
5,1991-09-23,3,Michigan (2-0-0),3,,1,Big Ten
5,1991-09-23,4,Washington (2-0-0),4,,3,Pac-10
5,1991-09-23,5,Tennessee (3-0-0),6,1,,SEC
5,1991-09-23,6,Oklahoma (2-0-0),7,1,,Big 8
5,1991-09-23,7,Clemson (2-0-0),8,1,,ACC
5,1991-09-23,8,Notre Dame (2-1-0),11,3,,Ind
5,1991-09-23,9,Iowa (2-0-0),10,1,,Big Ten
5,1991-09-23,10,Penn State (3-1-0),12,2,,Ind
5,1991-09-23,10,Syracuse (3-0-0),18,8,,Big East
5,1991-09-23,12,Baylor (3-0-0),14,2,,SWC
5,1991-09-23,13,Auburn (3-0-0),13,,,SEC
5,1991-09-23,14,Florida (2-1-0),5,9,,SEC
5,1991-09-23,15,Ohio State (3-0-0),16,1,,Big Ten
5,1991-09-23,16,Nebraska (2-1-0),9,7,,Big 8
5,1991-09-23,17,Colorado (2-1-0),19,2,,Big 8
5,1991-09-23,18,Pitt (3-0-0),20,2,,Big East
5,1991-09-23,19,Georgia Tech (2-1-0),17,2,,ACC
5,1991-09-23,20,California (3-0-0),24,4,,Pac-10
5,1991-09-23,21,Mississippi State (3-1-0),23,2,,SEC
5,1991-09-23,22,Alabama (2-1-0),,,,SEC
5,1991-09-23,23,North Carolina (2-0-0),,,,ACC
5,1991-09-23,24,Arizona State (2-0-0),,,,Pac-10
5,1991-09-23,25,Illinois (2-1-0),,,,Big Ten
4,1991-09-17,1,Florida State (3-0-0),1,,47,Ind
4,1991-09-17,2,Miami (FL) (2-0-0),2,,8,Big East
4,1991-09-17,3,Michigan (2-0-0),3,,1,Big Ten
4,1991-09-17,4,Washington (1-0-0),4,,1,Pac-10
4,1991-09-17,5,Florida (2-0-0),6,1,1,SEC
4,1991-09-17,6,Tennessee (2-0-0),11,5,,SEC
4,1991-09-17,7,Oklahoma (1-0-0),9,2,,Big 8
4,1991-09-17,8,Clemson (1-0-0),8,,,ACC
4,1991-09-17,9,Nebraska (2-0-0),13,4,,Big 8
4,1991-09-17,10,Iowa (2-0-0),14,4,,Big Ten
4,1991-09-17,11,Notre Dame (1-1-0),7,4,,Ind
4,1991-09-17,12,Penn State (2-1-0),5,7,,Ind
4,1991-09-17,13,Auburn (2-0-0),15,2,,SEC
4,1991-09-17,14,Baylor (2-0-0),23,9,,SWC
4,1991-09-17,15,Texas A&M (1-0-0),20,5,,SWC
4,1991-09-17,16,Ohio State (2-0-0),19,3,,Big Ten
4,1991-09-17,17,Georgia Tech (1-1-0),17,,,ACC
4,1991-09-17,18,Syracuse (2-0-0),22,4,,Big East
4,1991-09-17,19,Colorado (1-1-0),12,7,,Big 8
4,1991-09-17,20,Pitt (3-0-0),24,4,,Big East
4,1991-09-17,21,Houston (1-1-0),10,11,,SWC
4,1991-09-17,22,USC (1-1-0),,,,Pac-10
4,1991-09-17,23,Mississippi State (3-0-0),25,2,,SEC
4,1991-09-17,24,California (2-0-0),,,,Pac-10
4,1991-09-17,25,Georgia (2-0-0),,,,SEC
3,1991-09-10,1,Florida State (2-0-0),1,,53,Ind
3,1991-09-10,2,Miami (FL) (1-0-0),3,1,2,Big East
3,1991-09-10,3,Michigan (1-0-0),2,1,1,Big Ten
3,1991-09-10,4,Washington (1-0-0),4,,2,Pac-10
3,1991-09-10,5,Penn State (2-0-0),5,,,Ind
3,1991-09-10,6,Florida (1-0-0),6,,1,SEC
3,1991-09-10,7,Notre Dame (1-0-0),7,,,Ind
3,1991-09-10,8,Clemson (1-0-0),8,,,ACC
3,1991-09-10,9,Oklahoma,9,,,Big 8
3,1991-09-10,10,Houston (1-0-0),10,,1,SWC
3,1991-09-10,11,Tennessee (1-0-0),11,,,SEC
3,1991-09-10,12,Colorado (1-0-0),12,,,Big 8
3,1991-09-10,13,Nebraska (1-0-0),14,1,,Big 8
3,1991-09-10,14,Iowa (1-0-0),15,1,,Big Ten
3,1991-09-10,15,Auburn (1-0-0),18,3,,SEC
3,1991-09-10,16,Alabama (1-0-0),20,4,,SEC
3,1991-09-10,17,Georgia Tech (0-1-0),17,,,ACC
3,1991-09-10,18,Michigan State,19,1,,Big Ten
3,1991-09-10,19,Ohio State (1-0-0),22,3,,Big Ten
3,1991-09-10,20,Texas A&M,21,1,,SWC
3,1991-09-10,21,UCLA (1-0-0),23,2,,Pac-10
3,1991-09-10,22,Syracuse (1-0-0),24,2,,Big East
3,1991-09-10,23,Baylor (1-0-0),,,,SWC
3,1991-09-10,24,Pitt (2-0-0),,,,Big East
3,1991-09-10,25,Mississippi State (2-0-0),,,,SEC
2,1991-09-03,1,Florida State (1-0-0),1,,54,Ind
2,1991-09-03,2,Michigan,2,,1,Big Ten
2,1991-09-03,3,Miami (FL) (1-0-0),3,,1,Big East
2,1991-09-03,4,Washington,4,,2,Pac-10
2,1991-09-03,5,Penn State (1-0-0),7,2,,Ind
2,1991-09-03,6,Florida,5,1,,SEC
2,1991-09-03,7,Notre Dame,6,1,,Ind
2,1991-09-03,8,Clemson,9,1,,ACC
2,1991-09-03,9,Oklahoma,10,1,,Big 8
2,1991-09-03,10,Houston (1-0-0),12,2,1,SWC
2,1991-09-03,11,Tennessee,11,,,SEC
2,1991-09-03,12,Colorado,13,1,,Big 8
2,1991-09-03,13,Texas,14,1,,SWC
2,1991-09-03,14,Nebraska,15,1,,Big 8
2,1991-09-03,15,Iowa,18,3,,Big Ten
2,1991-09-03,16,USC (0-1-0),16,,,Pac-10
2,1991-09-03,17,Georgia Tech (0-1-0),8,9,,ACC
2,1991-09-03,18,Auburn (1-0-0),17,1,,SEC
2,1991-09-03,19,Michigan State,20,1,,Big Ten
2,1991-09-03,20,Alabama,22,2,,SEC
2,1991-09-03,21,Texas A&M,21,,,SWC
2,1991-09-03,22,Ohio State,23,1,,Big Ten
2,1991-09-03,23,UCLA,24,1,,Pac-10
2,1991-09-03,24,Syracuse,25,1,,Big East
2,1991-09-03,25,BYU (0-1-0),19,6,,WAC
1,Preseason,1,Florida State,NA,—,49,Ind
1,Preseason,2,Michigan,NA,—,5,Big Ten
1,Preseason,3,Miami (FL),NA,—,2,Big East
1,Preseason,4,Washington,NA,—,1,Pac-10
1,Preseason,5,Florida,NA,—,1,SEC
1,Preseason,6,Notre Dame,NA,—,,Ind
1,Preseason,7,Penn State,NA,—,,Ind
1,Preseason,8,Georgia Tech,NA,—,,ACC
1,Preseason,9,Clemson,NA,—,1,ACC
1,Preseason,10,Oklahoma,NA,—,,Big 8
1,Preseason,11,Tennessee,NA,—,,SEC
1,Preseason,12,Houston,NA,—,1,SWC
1,Preseason,13,Colorado,NA,—,,Big 8
1,Preseason,14,Texas,NA,—,,SWC
1,Preseason,15,Nebraska,NA,—,,Big 8
1,Preseason,16,USC,NA,—,,Pac-10
1,Preseason,17,Auburn,NA,—,,SEC
1,Preseason,18,Iowa,NA,—,,Big Ten
1,Preseason,19,BYU,NA,—,,WAC
1,Preseason,20,Michigan State,NA,—,,Big Ten
1,Preseason,21,Texas A&M,NA,—,,SWC
1,Preseason,22,Alabama,NA,—,,SEC
1,Preseason,23,Ohio State,NA,—,,Big Ten
1,Preseason,24,UCLA,NA,—,,Pac-10
1,Preseason,25,Syracuse,NA,—,,Big East
