Wk,Date,Rk,School,Prev,Chng,1st,Conf
11,1992-11-03,25,Washington State (6-2-0),19,6,,Pac-10
10,1992-10-27,1,Miami (FL) (7-0-0),1,,32,Big East
10,1992-10-27,2,Washington (7-0-0),1,1,29,Pac-10
10,1992-10-27,3,Michigan (6-0-1),3,,,Big Ten
10,1992-10-27,4,Alabama (8-0-0),4,,1,SEC (West)
10,1992-10-27,5,Texas A&M (7-0-0),5,,,SWC
10,1992-10-27,6,Florida State (6-1-0),6,,,ACC
10,1992-10-27,7,Georgia (7-1-0),7,,,SEC (East)
10,1992-10-27,8,Colorado (6-0-1),9,1,,Big 8
10,1992-10-27,8,Nebraska (5-1-0),8,,,Big 8
10,1992-10-27,10,Notre Dame (5-1-1),10,,,Ind
10,1992-10-27,11,Boston College (6-0-1),11,,,Big East
10,1992-10-27,12,Syracuse (6-1-0),12,,,Big East
10,1992-10-27,13,USC (4-1-1),15,2,,Pac-10
10,1992-10-27,14,Penn State (6-2-0),14,,,Ind
10,1992-10-27,15,Stanford (6-2-0),16,1,,Pac-10
10,1992-10-27,16,Tennessee (5-2-0),17,1,,SEC (East)
10,1992-10-27,17,Arizona (4-2-1),21,4,,Pac-10
10,1992-10-27,18,Kansas (6-1-0),22,4,,Big 8
10,1992-10-27,19,Washington State (6-1-0),13,6,,Pac-10
10,1992-10-27,20,Florida (4-2-0),20,,,SEC (East)
10,1992-10-27,21,North Carolina State (6-2-1),23,2,,ACC
10,1992-10-27,22,North Carolina (6-2-0),,,,ACC
10,1992-10-27,23,Virginia (6-2-0),24,1,,ACC
10,1992-10-27,24,Mississippi State (5-2-0),25,1,,SEC (West)
10,1992-10-27,25,Texas (4-2-0),,,,SWC
9,1992-10-20,1,Miami (FL) (6-0-0),2,1,31,Big East
9,1992-10-20,1,Washington (6-0-0),1,,30,Pac-10
9,1992-10-20,3,Michigan (5-0-1),3,,,Big Ten
9,1992-10-20,4,Alabama (7-0-0),4,,1,SEC (West)
9,1992-10-20,5,Texas A&M (6-0-0),5,,,SWC
9,1992-10-20,6,Florida State (6-1-0),6,,,ACC
9,1992-10-20,7,Georgia (6-1-0),10,3,,SEC (East)
9,1992-10-20,8,Nebraska (4-1-0),11,3,,Big 8
9,1992-10-20,9,Colorado (5-0-1),7,2,,Big 8
9,1992-10-20,10,Notre Dame (4-1-1),12,2,,Ind
9,1992-10-20,11,Boston College (5-0-1),20,9,,Big East
9,1992-10-20,12,Syracuse (5-1-0),14,2,,Big East
9,1992-10-20,13,Washington State (6-0-0),22,9,,Pac-10
9,1992-10-20,14,Penn State (5-2-0),9,5,,Ind
9,1992-10-20,15,USC (3-1-1),18,3,,Pac-10
9,1992-10-20,16,Stanford (5-2-0),8,8,,Pac-10
9,1992-10-20,17,Tennessee (5-2-0),13,4,,SEC (East)
9,1992-10-20,18,Clemson (4-2-0),19,1,,ACC
9,1992-10-20,19,Georgia Tech (4-2-0),16,3,,ACC
9,1992-10-20,20,Florida (3-2-0),23,3,,SEC (East)
9,1992-10-20,21,Arizona (3-2-1),,,,Pac-10
9,1992-10-20,22,Kansas (5-1-0),25,3,,Big 8
9,1992-10-20,23,North Carolina State (5-2-1),21,2,,ACC
9,1992-10-20,24,Virginia (5-2-0),17,7,,ACC
9,1992-10-20,25,Mississippi State (4-2-0),15,10,,SEC (West)
8,1992-10-13,1,Washington (5-0-0),1,,30,Pac-10
8,1992-10-13,2,Miami (FL) (5-0-0),2,,30,Big East
8,1992-10-13,3,Michigan (4-0-1),3,,,Big Ten
8,1992-10-13,4,Alabama (6-0-0),6,2,1,SEC (West)
8,1992-10-13,5,Texas A&M (5-0-0),5,,,SWC
8,1992-10-13,6,Florida State (5-1-0),8,2,,ACC
8,1992-10-13,7,Colorado (5-0-0),9,2,,Big 8
8,1992-10-13,8,Stanford (5-1-0),11,3,,Pac-10
8,1992-10-13,9,Penn State (5-1-0),7,2,,Ind
8,1992-10-13,10,Georgia (5-1-0),12,2,,SEC (East)
8,1992-10-13,11,Nebraska (4-1-0),14,3,,Big 8
8,1992-10-13,12,Notre Dame (4-1-1),13,1,,Ind
8,1992-10-13,13,Tennessee (5-1-0),4,9,,SEC (East)
8,1992-10-13,14,Syracuse (4-1-0),15,1,,Big East
8,1992-10-13,15,Mississippi State (4-1-0),18,3,,SEC (West)
8,1992-10-13,16,Georgia Tech (4-1-0),17,1,,ACC
8,1992-10-13,17,Virginia (5-1-0),10,7,,ACC
8,1992-10-13,18,USC (2-1-1),20,2,,Pac-10
8,1992-10-13,19,Clemson (3-2-0),25,6,,ACC
8,1992-10-13,20,Boston College (4-0-1),21,1,,Big East
8,1992-10-13,21,North Carolina State (5-2-0),25,4,,ACC
8,1992-10-13,22,Washington State (5-0-0),,,,Pac-10
8,1992-10-13,23,Florida (2-2-0),23,,,SEC (East)
8,1992-10-13,24,West Virginia (3-0-2),,,,Big East
8,1992-10-13,25,Kansas (4-1-0),,,,Big 8
7,1992-10-06,1,Washington (4-0-0),1,,42,Pac-10
7,1992-10-06,2,Miami (FL) (4-0-0),2,,16,Big East
7,1992-10-06,3,Michigan (3-0-1),4,1,1,Big Ten
7,1992-10-06,4,Tennessee (5-0-0),7,3,2,SEC (East)
7,1992-10-06,5,Texas A&M (5-0-0),5,,,SWC
7,1992-10-06,6,Alabama (5-0-0),9,3,1,SEC (West)
7,1992-10-06,7,Penn State (5-0-0),8,1,,Ind
7,1992-10-06,8,Florida State (4-1-0),3,5,,ACC
7,1992-10-06,9,Colorado (4-0-0),10,1,,Big 8
7,1992-10-06,10,Virginia (5-0-0),14,4,,ACC
7,1992-10-06,11,Stanford (4-1-0),18,7,,Pac-10
7,1992-10-06,12,Georgia (4-1-0),16,4,,SEC (East)
7,1992-10-06,13,Notre Dame (3-1-1),6,7,,Ind
7,1992-10-06,14,Nebraska (3-1-0),15,1,,Big 8
7,1992-10-06,15,Syracuse (3-1-0),17,2,,Big East
7,1992-10-06,16,Oklahoma (3-1-0),19,3,,Big 8
7,1992-10-06,17,Georgia Tech (3-1-0),23,6,,ACC
7,1992-10-06,18,Mississippi State (3-1-0),24,6,,SEC (West)
7,1992-10-06,19,UCLA (3-1-0),11,8,,Pac-10
7,1992-10-06,20,USC (1-1-1),20,,,Pac-10
7,1992-10-06,21,Boston College (4-0-1),22,1,,Big East
7,1992-10-06,21,Ohio State (3-1-0),12,9,,Big Ten
7,1992-10-06,23,Florida (1-2-0),13,10,,SEC (East)
7,1992-10-06,24,California (3-1-0),,,,Pac-10
7,1992-10-06,25,Clemson (2-2-0),25,,,ACC
7,1992-10-06,25,North Carolina State (4-2-0),21,4,,ACC
6,1992-09-29,1,Washington (3-0-0),2,1,44,Pac-10
6,1992-09-29,2,Miami (FL) (3-0-0),1,1,12,Big East
6,1992-09-29,3,Florida State (4-0-0),3,,4,ACC
6,1992-09-29,4,Michigan (2-0-1),4,,,Big Ten
6,1992-09-29,5,Texas A&M (4-0-0),5,,1,SWC
6,1992-09-29,6,Notre Dame (3-0-1),6,,,Ind
6,1992-09-29,7,Tennessee (4-0-0),8,1,,SEC (East)
6,1992-09-29,8,Penn State (4-0-0),9,1,,Ind
6,1992-09-29,9,Alabama (4-0-0),7,2,1,SEC (West)
6,1992-09-29,10,Colorado (4-0-0),10,,,Big 8
6,1992-09-29,11,UCLA (3-0-0),11,,,Pac-10
6,1992-09-29,12,Ohio State (3-0-0),12,,,Big Ten
6,1992-09-29,13,Florida (1-1-0),13,,,SEC (East)
6,1992-09-29,14,Virginia (4-0-0),14,,,ACC
6,1992-09-29,15,Nebraska (3-1-0),15,,,Big 8
6,1992-09-29,16,Georgia (3-1-0),18,2,,SEC (East)
6,1992-09-29,17,Syracuse (2-1-0),17,,,Big East
6,1992-09-29,18,Stanford (3-1-0),19,1,,Pac-10
6,1992-09-29,19,Oklahoma (2-1-0),20,1,,Big 8
6,1992-09-29,20,USC (1-0-1),22,2,,Pac-10
6,1992-09-29,21,North Carolina State (4-1-0),23,2,,ACC
6,1992-09-29,22,Boston College (4-0-0),25,3,,Big East
6,1992-09-29,23,Georgia Tech (2-1-0),,,,ACC
6,1992-09-29,24,Mississippi State (2-1-0),,,,SEC (West)
6,1992-09-29,25,Clemson (1-2-0),16,9,,ACC
5,1992-09-22,1,Miami (FL) (2-0-0),1,,43,Big East
5,1992-09-22,2,Washington (3-0-0),2,,15,Pac-10
5,1992-09-22,3,Florida State (3-0-0),3,,2,ACC
5,1992-09-22,4,Michigan (1-0-1),6,2,,Big Ten
5,1992-09-22,5,Texas A&M (4-0-0),5,,1,SWC
5,1992-09-22,6,Notre Dame (2-0-1),7,1,,Ind
5,1992-09-22,7,Alabama (3-0-0),9,2,1,SEC (West)
5,1992-09-22,8,Tennessee (3-0-0),14,6,,SEC (East)
5,1992-09-22,9,Penn State (3-0-0),10,1,,Ind
5,1992-09-22,10,Colorado (3-0-0),11,1,,Big 8
5,1992-09-22,11,UCLA (2-0-0),15,4,,Pac-10
5,1992-09-22,12,Ohio State (3-0-0),21,9,,Big Ten
5,1992-09-22,13,Florida (1-1-0),4,9,,SEC (East)
5,1992-09-22,14,Virginia (3-0-0),20,6,,ACC
5,1992-09-22,15,Nebraska (2-1-0),12,3,,Big 8
5,1992-09-22,16,Clemson (1-1-0),17,1,,ACC
5,1992-09-22,17,Syracuse (2-1-0),8,9,,Big East
5,1992-09-22,18,Georgia (2-1-0),19,1,,SEC (East)
5,1992-09-22,19,Stanford (2-1-0),18,1,,Pac-10
5,1992-09-22,20,Oklahoma (2-1-0),13,7,,Big 8
5,1992-09-22,21,San Diego State (1-0-1),23,2,,WAC
5,1992-09-22,22,USC (1-0-1),,,,Pac-10
5,1992-09-22,23,North Carolina State (3-1-0),16,7,,ACC
5,1992-09-22,24,Kansas (3-0-0),,,,Big 8
5,1992-09-22,25,Boston College (3-0-0),,,,Big East
4,1992-09-15,1,Miami (FL) (1-0-0),1,,47,Big East
4,1992-09-15,2,Washington (2-0-0),2,,11,Pac-10
4,1992-09-15,3,Florida State (2-0-0),5,2,2,ACC
4,1992-09-15,4,Florida (1-0-0),4,,,SEC (East)
4,1992-09-15,5,Texas A&M (3-0-0),7,2,1,SWC
4,1992-09-15,6,Michigan (0-0-1),6,,,Big Ten
4,1992-09-15,7,Notre Dame (1-0-1),3,4,,Ind
4,1992-09-15,8,Syracuse (2-0-0),9,1,,Big East
4,1992-09-15,9,Alabama (2-0-0),8,1,1,SEC (West)
4,1992-09-15,10,Penn State (2-0-0),10,,,Ind
4,1992-09-15,11,Colorado (2-0-0),12,1,,Big 8
4,1992-09-15,12,Nebraska (2-0-0),11,1,,Big 8
4,1992-09-15,13,Oklahoma (2-0-0),13,,,Big 8
4,1992-09-15,14,Tennessee (2-0-0),20,6,,SEC (East)
4,1992-09-15,15,UCLA (1-0-0),16,1,,Pac-10
4,1992-09-15,16,North Carolina State (3-0-0),19,3,,ACC
4,1992-09-15,17,Clemson (1-1-0),15,2,,ACC
4,1992-09-15,18,Stanford (1-1-0),21,3,,Pac-10
4,1992-09-15,19,Georgia (1-1-0),14,5,,SEC (East)
4,1992-09-15,20,Virginia (2-0-0),23,3,,ACC
4,1992-09-15,21,Ohio State (2-0-0),22,1,,Big Ten
4,1992-09-15,22,Georgia Tech (1-0-0),24,2,,ACC
4,1992-09-15,23,San Diego State (1-0-1),,,,WAC
4,1992-09-15,24,Mississippi State (1-1-0),18,6,,SEC (West)
4,1992-09-15,25,Ole Miss (2-0-0),,,,SEC (West)
3,1992-09-08,1,Miami (FL) (1-0-0),1,,45,Big East
3,1992-09-08,2,Washington (1-0-0),2,,9,Pac-10
3,1992-09-08,3,Notre Dame (1-0-0),3,,4,Ind
3,1992-09-08,4,Florida,6,2,,SEC (East)
3,1992-09-08,5,Florida State (1-0-0),4,1,1,ACC
3,1992-09-08,6,Michigan,5,1,1,Big Ten
3,1992-09-08,7,Texas A&M (2-0-0),7,,1,SWC
3,1992-09-08,8,Alabama (1-0-0),9,1,1,SEC (West)
3,1992-09-08,9,Syracuse (1-0-0),10,1,,Big East
3,1992-09-08,10,Penn State (1-0-0),8,2,,Ind
3,1992-09-08,11,Nebraska (1-0-0),11,,,Big 8
3,1992-09-08,12,Colorado (1-0-0),12,,,Big 8
3,1992-09-08,13,Oklahoma (1-0-0),15,2,,Big 8
3,1992-09-08,14,Georgia (1-0-0),14,,,SEC (East)
3,1992-09-08,15,Clemson (1-0-0),13,2,,ACC
3,1992-09-08,16,UCLA,16,,,Pac-10
3,1992-09-08,17,California (1-0-0),19,2,,Pac-10
3,1992-09-08,18,Mississippi State (1-0-0),21,3,,SEC (West)
3,1992-09-08,19,North Carolina State (2-0-0),18,1,,ACC
3,1992-09-08,20,Tennessee (1-0-0),22,2,,SEC (East)
3,1992-09-08,21,Stanford (0-1-0),20,1,,Pac-10
3,1992-09-08,22,Ohio State (1-0-0),17,5,,Big Ten
3,1992-09-08,23,Virginia (1-0-0),25,2,,ACC
3,1992-09-08,24,Georgia Tech,24,,,ACC
3,1992-09-08,25,BYU (1-0-0),,,,WAC
2,1992-09-01,1,Miami (FL),1,,43,Big East
2,1992-09-01,2,Washington,2,,9,Pac-10
2,1992-09-01,3,Notre Dame,3,,5,Ind
2,1992-09-01,4,Florida State,5,1,1,ACC
2,1992-09-01,5,Michigan,6,1,1,Big Ten
2,1992-09-01,6,Florida,4,2,,SEC (East)
2,1992-09-01,7,Texas A&M (1-0-0),7,,1,SWC
2,1992-09-01,8,Penn State,8,,1,Ind
2,1992-09-01,9,Alabama,9,,1,SEC (West)
2,1992-09-01,10,Syracuse,10,,,Big East
2,1992-09-01,11,Nebraska,11,,,Big 8
2,1992-09-01,12,Colorado,12,,,Big 8
2,1992-09-01,13,Clemson,13,,,ACC
2,1992-09-01,14,Georgia,14,,,SEC (East)
2,1992-09-01,15,Oklahoma,15,,,Big 8
2,1992-09-01,16,UCLA,18,2,,Pac-10
2,1992-09-01,17,Ohio State,19,2,,Big Ten
2,1992-09-01,18,North Carolina State (1-0-0),,,,ACC
2,1992-09-01,19,California,20,1,,Pac-10
2,1992-09-01,20,Stanford (0-1-0),17,3,,Pac-10
2,1992-09-01,21,Mississippi State,22,1,,SEC (West)
2,1992-09-01,22,Tennessee,21,1,,SEC (East)
2,1992-09-01,23,Iowa (0-1-0),16,7,,Big Ten
2,1992-09-01,24,Georgia Tech,23,1,,ACC
2,1992-09-01,25,Virginia,,,,ACC
1,Preseason,1,Miami (FL),NA,—,40,Big East
1,Preseason,2,Washington,NA,—,12,Pac-10
1,Preseason,3,Notre Dame,NA,—,6,Ind
1,Preseason,4,Florida,NA,—,,SEC (East)
1,Preseason,5,Florida State,NA,—,1,ACC
1,Preseason,6,Michigan,NA,—,1,Big Ten
1,Preseason,7,Texas A&M,NA,—,1,SWC
1,Preseason,8,Penn State,NA,—,,Ind
1,Preseason,9,Alabama,NA,—,1,SEC (West)
1,Preseason,10,Syracuse,NA,—,,Big East
1,Preseason,11,Nebraska,NA,—,,Big 8
1,Preseason,12,Colorado,NA,—,,Big 8
1,Preseason,13,Clemson,NA,—,,ACC
1,Preseason,14,Georgia,NA,—,,SEC (East)
1,Preseason,15,Oklahoma,NA,—,,Big 8
1,Preseason,16,Iowa,NA,—,,Big Ten
1,Preseason,17,Stanford,NA,—,,Pac-10
1,Preseason,18,UCLA,NA,—,,Pac-10
1,Preseason,19,Ohio State,NA,—,,Big Ten
1,Preseason,20,California,NA,—,,Pac-10
1,Preseason,21,Tennessee,NA,—,,SEC (East)
1,Preseason,22,Mississippi State,NA,—,,SEC (West)
1,Preseason,23,Georgia Tech,NA,—,,ACC
1,Preseason,24,BYU,NA,—,,WAC
1,Preseason,25,Texas,NA,—,,SWC
