Wk,Date,Rk,School,Prev,Chng,1st,Conf
10,1997-10-20,21,West Virginia (5-1),23,2,,Big East
10,1997-10-20,22,Purdue (5-1),,,,Big Ten
10,1997-10-20,23,Arizona State (5-2),,,,Pac-10
10,1997-10-20,24,Toledo (6-0),,,,MAC (West)
10,1997-10-20,25,Ole Miss (4-2),,,,SEC (West)
9,1997-10-13,1,Penn State (5-0),2,1,51,Big Ten
9,1997-10-13,2,Nebraska (5-0),3,1,14,Big 12 (North)
9,1997-10-13,3,Florida State (5-0),4,1,3,ACC
9,1997-10-13,4,North Carolina (6-0),5,1,2,ACC
9,1997-10-13,5,Michigan (5-0),6,1,,Big Ten
9,1997-10-13,6,Auburn (6-0),8,2,,SEC (West)
9,1997-10-13,7,Florida (5-1),1,6,,SEC (East)
9,1997-10-13,8,LSU (5-1),14,6,,SEC (West)
9,1997-10-13,9,Tennessee (4-1),9,,,SEC (East)
9,1997-10-13,10,Washington (4-1),10,,,Pac-10
9,1997-10-13,11,Ohio State (5-1),7,4,,Big Ten
9,1997-10-13,12,Michigan State (5-0),11,1,,Big Ten
9,1997-10-13,13,Washington State (5-0),12,1,,Pac-10
9,1997-10-13,14,Texas A&M (5-0),15,1,,Big 12 (South)
9,1997-10-13,15,Iowa (4-1),17,2,,Big Ten
9,1997-10-13,16,Oklahoma State (6-0),20,4,,Big 12 (South)
9,1997-10-13,17,UCLA (4-2),18,1,,Pac-10
9,1997-10-13,18,Air Force (7-0),19,1,,WAC (Pacific)
9,1997-10-13,19,Georgia (4-1),13,6,,SEC (East)
9,1997-10-13,20,Kansas State (4-1),22,2,,Big 12 (North)
9,1997-10-13,21,Georgia Tech (4-1),25,4,,ACC
9,1997-10-13,22,Virginia Tech (5-1),23,1,,Big East
9,1997-10-13,23,West Virginia (5-1),,,,Big East
9,1997-10-13,24,Wisconsin (6-1),,,,Big Ten
9,1997-10-13,25,Stanford (4-2),16,9,,Pac-10
8,1997-10-06,1,Florida (5-0),1,,35,SEC (East)
8,1997-10-06,2,Penn State (4-0),2,,26,Big Ten
8,1997-10-06,3,Nebraska (4-0),3,,6,Big 12 (North)
8,1997-10-06,4,Florida State (4-0),4,,1,ACC
8,1997-10-06,5,North Carolina (5-0),5,,2,ACC
8,1997-10-06,6,Michigan (4-0),6,,,Big Ten
8,1997-10-06,7,Ohio State (5-0),7,,,Big Ten
8,1997-10-06,8,Auburn (5-0),8,,,SEC (West)
8,1997-10-06,9,Tennessee (3-1),9,,,SEC (East)
8,1997-10-06,10,Washington (3-1),10,,,Pac-10
8,1997-10-06,11,Michigan State (4-0),12,1,,Big Ten
8,1997-10-06,12,Washington State (5-0),15,3,,Pac-10
8,1997-10-06,13,Georgia (4-0),18,5,,SEC (East)
8,1997-10-06,14,LSU (4-1),13,1,,SEC (West)
8,1997-10-06,15,Texas A&M (4-0),21,6,,Big 12 (South)
8,1997-10-06,16,Stanford (4-1),19,3,,Pac-10
8,1997-10-06,17,Iowa (4-1),11,6,,Big Ten
8,1997-10-06,18,UCLA (3-2),22,4,,Pac-10
8,1997-10-06,19,Air Force (6-0),23,4,,WAC (Pacific)
8,1997-10-06,20,Oklahoma State (5-0),,,,Big 12 (South)
8,1997-10-06,21,BYU (3-1),24,3,,WAC (Mountain)
8,1997-10-06,22,Kansas State (3-1),17,5,,Big 12 (North)
8,1997-10-06,23,Virginia Tech (4-1),14,9,,Big East
8,1997-10-06,24,Colorado (2-2),16,8,,Big 12 (North)
8,1997-10-06,25,Georgia Tech (3-1),,,,ACC
7,1997-09-29,1,Florida (4-0),1,,36,SEC (East)
7,1997-09-29,2,Penn State (3-0),2,,25,Big Ten
7,1997-09-29,3,Nebraska (3-0),3,,6,Big 12 (North)
7,1997-09-29,4,Florida State (3-0),4,,1,ACC
7,1997-09-29,5,North Carolina (4-0),5,,2,ACC
7,1997-09-29,6,Michigan (3-0),6,,,Big Ten
7,1997-09-29,7,Ohio State (4-0),7,,,Big Ten
7,1997-09-29,8,Auburn (4-0),8,,,SEC (West)
7,1997-09-29,9,Tennessee (2-1),9,,,SEC (East)
7,1997-09-29,10,Washington (2-1),10,,,Pac-10
7,1997-09-29,11,Iowa (4-0),11,,,Big Ten
7,1997-09-29,12,Michigan State (3-0),12,,,Big Ten
7,1997-09-29,13,LSU (3-1),13,,,SEC (West)
7,1997-09-29,14,Virginia Tech (4-0),14,,,Big East
7,1997-09-29,15,Washington State (4-0),15,,,Pac-10
7,1997-09-29,16,Colorado (2-1),16,,,Big 12 (North)
7,1997-09-29,17,Kansas State (3-0),18,1,,Big 12 (North)
7,1997-09-29,18,Georgia (3-0),19,1,,SEC (East)
7,1997-09-29,19,Stanford (3-1),20,1,,Pac-10
7,1997-09-29,20,Alabama (3-1),21,1,,SEC (West)
7,1997-09-29,21,Texas A&M (3-0),22,1,,Big 12 (South)
7,1997-09-29,22,UCLA (2-2),24,2,,Pac-10
7,1997-09-29,23,Air Force (5-0),,,,WAC (Pacific)
7,1997-09-29,24,BYU (2-1),23,1,,WAC (Mountain)
7,1997-09-29,25,Arizona State (3-1),25,,,Pac-10
6,1997-09-22,1,Florida (3-0),3,2,32,SEC (East)
6,1997-09-22,2,Penn State (3-0),1,1,28,Big Ten
6,1997-09-22,3,Nebraska (3-0),7,4,7,Big 12 (North)
6,1997-09-22,4,Florida State (3-0),5,1,1,ACC
6,1997-09-22,5,North Carolina (3-0),6,1,2,ACC
6,1997-09-22,6,Michigan (2-0),8,2,,Big Ten
6,1997-09-22,7,Ohio State (3-0),9,2,,Big Ten
6,1997-09-22,8,Auburn (3-0),12,4,,SEC (West)
6,1997-09-22,9,Tennessee (2-1),4,5,,SEC (East)
6,1997-09-22,10,Washington (2-1),2,8,,Pac-10
6,1997-09-22,11,Iowa (3-0),13,2,,Big Ten
6,1997-09-22,12,Michigan State (3-0),17,5,,Big Ten
6,1997-09-22,13,LSU (2-1),10,3,,SEC (West)
6,1997-09-22,14,Virginia Tech (3-0),18,4,,Big East
6,1997-09-22,15,Washington State (3-0),19,4,,Pac-10
6,1997-09-22,16,Colorado (1-1),15,1,,Big 12 (North)
6,1997-09-22,17,Clemson (2-1),16,1,,ACC
6,1997-09-22,18,Kansas State (2-0),20,2,,Big 12 (North)
6,1997-09-22,19,Georgia (3-0),25,6,,SEC (East)
6,1997-09-22,20,Stanford (2-1),21,1,,Pac-10
6,1997-09-22,21,Alabama (2-1),11,10,,SEC (West)
6,1997-09-22,22,Texas A&M (2-0),,,,Big 12 (South)
6,1997-09-22,23,BYU (1-1),,,,WAC (Mountain)
6,1997-09-22,24,UCLA (1-2),24,,,Pac-10
6,1997-09-22,25,Arizona State (2-1),14,11,,Pac-10
5,1997-09-15,1,Penn State (2-0),1,,25,Big Ten
5,1997-09-15,2,Washington (2-0),3,1,19,Pac-10
5,1997-09-15,3,Florida (2-0),2,1,14,SEC (East)
5,1997-09-15,4,Tennessee (2-0),4,,6,SEC (East)
5,1997-09-15,5,Florida State (2-0),5,,3,ACC
5,1997-09-15,6,North Carolina (2-0),7,1,1,ACC
5,1997-09-15,7,Nebraska (2-0),6,1,2,Big 12 (North)
5,1997-09-15,8,Michigan (1-0),14,6,,Big Ten
5,1997-09-15,9,Ohio State (2-0),9,,,Big Ten
5,1997-09-15,10,LSU (2-0),10,,,SEC (West)
5,1997-09-15,11,Alabama (2-0),15,4,,SEC (West)
5,1997-09-15,12,Auburn (2-0),16,4,,SEC (West)
5,1997-09-15,13,Iowa (2-0),18,5,,Big Ten
5,1997-09-15,14,Arizona State (2-0),24,10,,Pac-10
5,1997-09-15,15,Colorado (1-1),8,7,,Big 12 (North)
5,1997-09-15,16,Clemson (2-0),19,3,,ACC
5,1997-09-15,17,Michigan State (2-0),21,4,,Big Ten
5,1997-09-15,18,Virginia Tech (2-0),22,4,,Big East
5,1997-09-15,19,Washington State (2-0),,,,Pac-10
5,1997-09-15,20,Kansas State (2-0),20,,,Big 12 (North)
5,1997-09-15,21,Stanford (1-1),17,4,,Pac-10
5,1997-09-15,22,Miami (FL) (1-1),13,9,,Big East
5,1997-09-15,23,Colorado State (2-1),25,2,,WAC (Pacific)
5,1997-09-15,24,UCLA (1-2),,,,Pac-10
5,1997-09-15,25,Georgia (2-0),,,,SEC (East)
4,1997-09-08,1,Penn State (1-0),1,,22,Big Ten
4,1997-09-08,2,Florida (2-0),2,,15,SEC (East)
4,1997-09-08,3,Washington (1-0),4,1,14,Pac-10
4,1997-09-08,4,Tennessee (2-0),3,1,6,SEC (East)
4,1997-09-08,5,Florida State (1-0),5,,4,ACC
4,1997-09-08,6,Nebraska (1-0),6,,4,Big 12 (North)
4,1997-09-08,7,North Carolina (1-0),7,,2,ACC
4,1997-09-08,8,Colorado (1-0),8,,3,Big 12 (North)
4,1997-09-08,9,Ohio State (1-0),9,,,Big Ten
4,1997-09-08,10,LSU (1-0),10,,,SEC (West)
4,1997-09-08,11,Texas (1-0),12,1,,Big 12 (South)
4,1997-09-08,12,Notre Dame (1-0),11,1,,Ind
4,1997-09-08,13,Miami (FL) (1-0),13,,,Big East
4,1997-09-08,14,Michigan,14,,,Big Ten
4,1997-09-08,15,Alabama (1-0),15,,,SEC (West)
4,1997-09-08,16,Auburn (1-0),16,,,SEC (West)
4,1997-09-08,17,Stanford (1-0),17,,,Pac-10
4,1997-09-08,18,Iowa (1-0),20,2,,Big Ten
4,1997-09-08,19,Clemson (1-0),18,1,,ACC
4,1997-09-08,20,Kansas State (1-0),21,1,,Big 12 (North)
4,1997-09-08,21,Michigan State (1-0),25,4,,Big Ten
4,1997-09-08,22,Virginia Tech (1-0),,,,Big East
4,1997-09-08,23,USC (0-1),23,,,Pac-10
4,1997-09-08,24,Arizona State (1-0),,,,Pac-10
4,1997-09-08,25,Colorado State (1-1),24,1,,WAC (Pacific)
3,1997-09-02,1,Penn State,1,,23,Big Ten
3,1997-09-02,2,Florida (1-0),2,,14,SEC (East)
3,1997-09-02,3,Tennessee (1-0),5,2,7,SEC (East)
3,1997-09-02,4,Washington,4,,9,Pac-10
3,1997-09-02,5,Florida State,3,2,6,ACC
3,1997-09-02,6,Nebraska (1-0),6,,4,Big 12 (North)
3,1997-09-02,7,North Carolina,7,,4,ACC
3,1997-09-02,8,Colorado,8,,3,Big 12 (North)
3,1997-09-02,9,Ohio State (1-0),9,,,Big Ten
3,1997-09-02,10,LSU,10,,,SEC (West)
3,1997-09-02,11,Notre Dame,11,,,Ind
3,1997-09-02,12,Texas,12,,,Big 12 (South)
3,1997-09-02,13,Miami (FL) (1-0),14,1,,Big East
3,1997-09-02,14,Michigan,15,1,,Big Ten
3,1997-09-02,15,Alabama (1-0),16,1,,SEC (West)
3,1997-09-02,16,Auburn,17,1,,SEC (West)
3,1997-09-02,17,Stanford,18,1,,Pac-10
3,1997-09-02,18,Clemson,20,2,,ACC
3,1997-09-02,19,BYU,19,,,WAC (Mountain)
3,1997-09-02,20,Iowa,21,1,,Big Ten
3,1997-09-02,21,Kansas State,22,1,,Big 12 (North)
3,1997-09-02,21,Northwestern (1-0),24,3,,Big Ten
3,1997-09-02,23,USC,23,,,Pac-10
3,1997-09-02,24,Colorado State (1-0),,,,WAC (Pacific)
3,1997-09-02,25,Michigan State,25,,,Big Ten
2,1997-08-25,1,Penn State,1,,22,Big Ten
2,1997-08-25,2,Florida,2,,14,SEC (East)
2,1997-08-25,3,Florida State,3,,6,ACC
2,1997-08-25,4,Washington,4,,9,Pac-10
2,1997-08-25,5,Tennessee,5,,7,SEC (East)
2,1997-08-25,6,Nebraska,6,,4,Big 12 (North)
2,1997-08-25,7,North Carolina,7,,4,ACC
2,1997-08-25,8,Colorado,8,,3,Big 12 (North)
2,1997-08-25,9,Ohio State,9,,1,Big Ten
2,1997-08-25,10,LSU,10,,,SEC (West)
2,1997-08-25,11,Notre Dame,11,,,Ind
2,1997-08-25,12,Texas,12,,,Big 12 (South)
2,1997-08-25,13,Syracuse (1-0),17,4,,Big East
2,1997-08-25,14,Miami (FL),13,1,,Big East
2,1997-08-25,15,Michigan,14,1,,Big Ten
2,1997-08-25,16,Alabama,15,1,,SEC (West)
2,1997-08-25,17,Auburn,16,1,,SEC (West)
2,1997-08-25,18,Stanford,18,,,Pac-10
2,1997-08-25,19,BYU,19,,,WAC (Mountain)
2,1997-08-25,20,Clemson,20,,,ACC
2,1997-08-25,21,Iowa,21,,,Big Ten
2,1997-08-25,22,Kansas State,23,1,,Big 12 (North)
2,1997-08-25,23,USC,22,1,,Pac-10
2,1997-08-25,24,Northwestern (1-0),,,,Big Ten
2,1997-08-25,25,Michigan State,25,,,Big Ten
1,Preseason,1,Penn State,NA,—,21,Big Ten
1,Preseason,2,Florida,NA,—,12,SEC (East)
1,Preseason,3,Florida State,NA,—,7,ACC
1,Preseason,4,Washington,NA,—,10,Pac-10
1,Preseason,5,Tennessee,NA,—,8,SEC (East)
1,Preseason,6,Nebraska,NA,—,4,Big 12 (North)
1,Preseason,7,North Carolina,NA,—,4,ACC
1,Preseason,8,Colorado,NA,—,3,Big 12 (North)
1,Preseason,9,Ohio State,NA,—,1,Big Ten
1,Preseason,10,LSU,NA,—,,SEC (West)
1,Preseason,11,Notre Dame,NA,—,,Ind
1,Preseason,12,Texas,NA,—,,Big 12 (South)
1,Preseason,13,Miami (FL),NA,—,,Big East
1,Preseason,14,Michigan,NA,—,,Big Ten
1,Preseason,15,Alabama,NA,—,,SEC (West)
1,Preseason,16,Auburn,NA,—,,SEC (West)
1,Preseason,17,Syracuse,NA,—,,Big East
1,Preseason,18,Stanford,NA,—,,Pac-10
1,Preseason,19,BYU,NA,—,,WAC (Mountain)
1,Preseason,20,Clemson,NA,—,,ACC
1,Preseason,21,Iowa,NA,—,,Big Ten
1,Preseason,22,USC,NA,—,,Pac-10
1,Preseason,23,Kansas State,NA,—,,Big 12 (North)
1,Preseason,24,Wisconsin,NA,—,,Big Ten
1,Preseason,25,Michigan State,NA,—,,Big Ten
